ID,GUID,Model ID,Modified,USN,Tags,Fields,Sort Field
1635147534323,N7!Ee~s4xM,1625307584571,1635147534,1277,,"What does the relative risk actually mean? | How much does the exposure increase the risk of disease&nbsp;<br><br><img src=""paste-d0b76e752d0d00da221152f6d75baa52bc6f6f45.jpg"">",What does the relative risk actually mean?
1635147583585,c(N(]NW&`2,1625307584571,1635147583,1277,,"With cohort studies, they are identified based on what? | Exposure - like smoking&nbsp;","With cohort studies, they are identified based on what?"
1635147697691,qtI&(=^Fh~,1625307584571,1635147697,1277,,"Cross sectional study looks at what of disease?&nbsp;<br><br>Retrospective cohort study looks at what? | Prevalence of disease&nbsp;<br><br>Incidence of disease&nbsp;<br><br><img src=""paste-80660982451bc4aea3b7798c293a5542f6d2c01b.jpg"">",Cross sectional study looks at what of disease? Retrospective cohort study looks at what?
1635147731971,bh)<REAq){,1625307584571,1635147731,1277,,What is the main disadvantage of cohort studies? | Does not work for rare diseases - since would require lots of patients for long time&nbsp;,What is the main disadvantage of cohort studies?
1635147763607,FPj=)AHKq},1625307584571,1635148279,1277,,"With rare diseases, rather than carrying out a cohort study, what would be easier? | Find the cases and compare to controls&nbsp;<br><br>i.e - case control studies&nbsp;","With rare diseases, rather than carrying out a cohort study, what would be easier?"
1635147826595,wZsDY_?Sb0,1625307584571,1635147826,1277,,"When you identify the disease to group, what study is this? | Case control study&nbsp;<br><br><img src=""paste-45444892dcb690677dc1c108f0993365609efa31.jpg"">","When you identify the disease to group, what study is this?"
1635147863293,lJf%^Y<Cfi,1625307584571,1635147887,1277,,"What happens in a case control study? | Looking retrospectively over time to look for exposures or risk factors&nbsp;<br><br>Identify the disease and then look for risk factors&nbsp;<br><br><img src=""paste-45444892dcb690677dc1c108f0993365609efa31.jpg""><br><img src=""paste-690929e60e3fb3d8b9d339e1065a48f579641495.jpg"">",What happens in a case control study?
1635147948221,o#&eh(y#-y,1625307584571,1635147948,1277,,"With case control studies, what is calculated? | Odds ratio&nbsp;","With case control studies, what is calculated?"
1635148030804,C~ZaG#tX9S,1625307584571,1635148030,1277,,"With case control studies, what is meant by matching?<br><br>Ideally, what should be the only difference?&nbsp; | Control group should be as close to the disease patients as possible&nbsp;<br><br>Presence or absence of disease&nbsp;","With case control studies, what is meant by matching?Ideally, what should be the only difference? "
1635182318979,np^K.20TGR,1625307584571,1635182318,1286,,"What is renal clearance? | Volume of blood cleared of a substance X&nbsp;<br><br><img src=""paste-a099429f3c8428aeb4051b0020958dc95d384117.jpg"">",What is renal clearance?
1635182368465,K7`oA5?W!P,1625307584571,1635182368,1286,,"How do we workout the renal clearance of a substance&nbsp; | <img src=""paste-bc2a91a5f4af2e944b3419e6c09a0cfe19ae011c.jpg"">",How do we workout the renal clearance of a substance 
1635182439831,cyaOS#ZomT,1625307584571,1635182439,1286,,"Special features of inulin? | Not secreted or resorbed so all inulin filtered goes out&nbsp;<br><br><img src=""paste-58f56d918e5e361cd92e53bf94c032f8903c1f49.jpg"">",Special features of inulin?
1635182473469,G3.nmSv1L3,1625307584571,1635182473,1286,,"What is used to accurately measure the GFR? | Inulin&nbsp;<br><br><img src=""paste-58f56d918e5e361cd92e53bf94c032f8903c1f49.jpg""><br>",What is used to accurately measure the GFR?
1635182505806,"h7p7,L39mx",1625307584571,1635182522,1286,,"In practice, what is used to measure GFR?<br><br>What is the small caveat? | Creatinine&nbsp;<br><br>Some secretion (slightly overestimates GFR)&nbsp;","In practice, what is used to measure GFR?What is the small caveat?"
1635182690085,d03bTA#&0+,1625307584571,1635182690,1286,,"Effect of age on GFR? | GFR declines with age - but since muscle mass is falling might not be noticed so need to use the formula&nbsp;<br><br><img src=""paste-dc6772bfc5a55c382316c3246e38f0b8bf75a256.jpg"">",Effect of age on GFR?
1635182734063,J$w&j8zP(f,1625307584571,1635182734,1286,,"What is used to determine the renal plasma flow? | Para-aminohippuric acid (PAH)&nbsp;<br><br><img src=""paste-a99f4423c724d3f3929659214050fdafd9d8251e.jpg"">",What is used to determine the renal plasma flow?
1635182795811,Q/!z$(0AHk,1625307584571,1635182795,1286,,"Special feature about PAH? | All the PAH that enters the nephron will either be filtered or secreted&nbsp;<br><br><img src=""paste-9d504b5da76dbcc6230022e9297c87c3fb7511c3.jpg"">",Special feature about PAH?
1635182904211,DpZlc`*I^-,1625307584571,1635182904,1286,,"Why is the renal plasma flow different from the renal blood flow? | Blood is made of plasma and cells/proteins&nbsp;<br><br>Plasma flow would be RBF (1-Hct)&nbsp;<br><br><img src=""paste-71a04e83abec0c20162f712309c2ca2b2b8be2cc.jpg"">",Why is the renal plasma flow different from the renal blood flow?
1635182964781,tl(dTUB>z6,1625307584571,1635182964,1286,,"How can you work out the RBF with the RPF? | RPF = RBF (1-Hct)&nbsp;<br><br>Therefore&nbsp;<br><br>RBF = RPF/(1-Hct)&nbsp;<br><br><img src=""paste-dff557a5517e9c625ba76aa3d7249c1a250b48ff.jpg"">",How can you work out the RBF with the RPF?
1635183084694,"sob%,e~t*S",1625307584571,1635183084,1286,,"Prostaglandins effect on the afferent arteriole? | Dilates - increases the RPF&nbsp;<br><br><img src=""paste-e58b61d9684f3ff3337674640272fd1539660ed9.jpg"">",Prostaglandins effect on the afferent arteriole?
1635183120144,LIK$2%Bemv,1625307584571,1635183120,1286,,"NSAIDs effect on the afferent arteriole? | Prevents formation of the prostaglandins which causes the afferent arteriole constrcition decreasing the RPF and GFR&nbsp;<br><br><img src=""paste-73e20efb5cd4a27857c69f9e8269fb5ffb04d8f5.jpg"">",NSAIDs effect on the afferent arteriole?
1635183169163,K=zuv542M),1625307584571,1635183169,1286,,"ACE effect on the efferent arteriole? | Constriction of the efferent arteriole&nbsp;<br><br><img src=""paste-cc0aa3e670c10419595eb6d745e9d98a11e2a472.jpg"">",ACE effect on the efferent arteriole?
1635183315493,lVef)b|s_S,1625307584571,1635183315,1286,,"Effect of ACE inhibitor on the GFR, RPF and FF? | Decrease in GFR&nbsp;<br>Increase in RPF&nbsp;<br>Decrease in FF&nbsp;<br><br>(treat as opposite of the effect of angiotensin II)&nbsp;<br><br><img src=""paste-fcc5407381138d5ee08e089c70c6560e8fbc4113.jpg"">","Effect of ACE inhibitor on the GFR, RPF and FF?"
1635183448760,"G%T!>DZ?,o",1625307584571,1635183448,1286,,"To workout how much of a substance is excreted, what can we do? | Excreted = Filtered - reabsorbed + secreted&nbsp;<br><br><img src=""paste-545879e0c45a18e31ce0c27fd0591cc2e4bf3175.jpg"">","To workout how much of a substance is excreted, what can we do?"
1635183502744,PihihXIpRS,1625307584571,1635183502,1286,,"When is the clearance of a substance the same as the GFR? | When there is no secretion or resorption&nbsp;<br><br><img src=""paste-ad4bc1805630b2c535f973374d42f7c410375f76.jpg"">",When is the clearance of a substance the same as the GFR?
1635183526242,n<-[Qd]*V8,1625307584571,1635183526,1286,,If the GFR&lt;Cx what is going on? | Secretion - since more is getting released&nbsp;,If the GFR<Cx what is going on?
1635183902073,uH&[SS4-rB,1625307584571,1635183902,1286,,How can we work out hte amount filtered of X? | GFR x Plasma concentration of X&nbsp;,How can we work out hte amount filtered of X?
1635183954614,kC%NLq]6~b,1625307584571,1635183954,1286,,"If given the inulin clearance, what have we been given? | GFR&nbsp;","If given the inulin clearance, what have we been given?"
1635193929078,H}6arW%~#Q,1625307584571,1635193929,1292,,"In order to form the carbamoyl phosphate in the de novo pydrimidine synthesis, what is required?&nbsp; | Glutamine - think of the glue gun&nbsp;<br>2ATP - batteries&nbsp;<br><br><img src=""paste-521080d205121377b034a273b50707aa81255195.jpg"">","In order to form the carbamoyl phosphate in the de novo pydrimidine synthesis, what is required? "
1635193952819,F(#;>T[{y.,1625307584571,1635193952,1292,,"What is the enzyme that makes the carbamoyl phosphate? | Think of the CPS camera crew - second one with shoe&nbsp;<br><br><img src=""paste-521080d205121377b034a273b50707aa81255195.jpg"">",What is the enzyme that makes the carbamoyl phosphate?
1635193983977,"e$}UZxrG~,",1625307584571,1635193983,1292,,"What then happens to the carbamoyl phosphate? | Think of the erotic painting - orotic acid&nbsp;<br><br><img src=""paste-521080d205121377b034a273b50707aa81255195.jpg"">",What then happens to the carbamoyl phosphate?
1635194033896,bi52zUMx$!,1625307584571,1635194033,1292,,"What happens to the orotic acid? | Converted into the hump - represents UMP&nbsp;<br><br><img src=""paste-521080d205121377b034a273b50707aa81255195.jpg"">",What happens to the orotic acid?
1635194064621,wy#{=a8=ab,1625307584571,1635194064,1292,,"If there is a defect in UMP synthase, what happens? | In order to make the UMP - we use orotic acid so there is a build up of orotic acid leading to orotic aciduria&nbsp;<br><br><img src=""paste-521080d205121377b034a273b50707aa81255195.jpg"">","If there is a defect in UMP synthase, what happens?"
1635194104145,g?wFaE?|I%,1625307584571,1635194104,1292,,"In order to the form the UMP, you need the pentose from what?&nbsp; | Think of the proposal - PRPP&nbsp;<br><br><img src=""paste-521080d205121377b034a273b50707aa81255195.jpg"">","In order to the form the UMP, you need the pentose from what? "
1635194120929,"BUQh.=,Ug$",1625307584571,1635194120,1292,,"After the UMP forms, what do we form? | UDP - think of the guy in underpants - UDP&nbsp;<br><br><img src=""paste-521080d205121377b034a273b50707aa81255195.jpg"">","After the UMP forms, what do we form?"
1635194157598,GilJ{~{({},1625307584571,1635194171,1292,,"UDP has what two fates?<br><br>What drug acts on one of these pathways? | dUDP and CTP&nbsp;<br><br>Hydroxurea inhibits the dUDP - think of hte dirty underpants&nbsp;<br><br><img src=""paste-521080d205121377b034a273b50707aa81255195.jpg"">",UDP has what two fates?What drug acts on one of these pathways?
1635194191374,zf/]`3B~t1,1625307584571,1635194206,1292,,"Hydroxyurea inhibits what? | Ribonucleotide reductase - prevents the underpants to the dirty underpants&nbsp;<br><br>Think of the duct tape on the pillars - reductase&nbsp;<br><br><img src=""paste-521080d205121377b034a273b50707aa81255195.jpg"">",Hydroxyurea inhibits what?
1635194228514,Ix#mVX-%GV,1625307584571,1635276694,1307,,"After the UDP, what forms? | Think of the Dirty underwear - dUDP<br><br><img src=""paste-521080d205121377b034a273b50707aa81255195.jpg"">","After the UDP, what forms?"
1635194253216,JgAr#:Z?k8,1625307584571,1635194269,1292,,"dUDP final step?<br><br>By what?&nbsp; | Forms the dTMP&nbsp;<br><br>Thymidylate synthase&nbsp;<br><br><img src=""paste-521080d205121377b034a273b50707aa81255195.jpg"">",dUDP final step?By what? 
1635194300335,DFT9u=r)5Z,1625307584571,1635276683,1307,,"What is needed to convert the dUMP into the dTMP? | Thymidylate synthase - think of the dirty hump eating the thyme&nbsp;<br><br><img src=""paste-521080d205121377b034a273b50707aa81255195.jpg"">",What is needed to convert the dUMP into the dTMP?
1635194335671,fe$t>BIgs0,1625307584571,1635194335,1292,,"What is required to convert the dUMP to the dTMP? | Think of the metal thief - N5, N10-methylene THF<br><br><img src=""paste-521080d205121377b034a273b50707aa81255195.jpg"">",What is required to convert the dUMP to the dTMP?
1635194396666,e)Or]E4)ox,1625307584571,1635194396,1292,,"What prevents the conversion of the DHF back into the THF? | Think of the matrix - methotrexate&nbsp;<br>Angry tribe with pyrex - Trimethoprim&nbsp;<br>Pyrimethamine&nbsp;<br><br><img src=""paste-521080d205121377b034a273b50707aa81255195.jpg"">",What prevents the conversion of the DHF back into the THF?
1635194447173,g6a0tv&:L|,1625307584571,1635194447,1292,,"Effect of the 5-Fluorouracil?&nbsp; | Flowers blocking the entrance - blocks the dTMP&nbsp;<br><br><img src=""paste-521080d205121377b034a273b50707aa81255195.jpg"">",Effect of the 5-Fluorouracil? 
1635194489539,D~)u6O!A^l,1625307584571,1635194489,1292,,"How is leukovorin/folinic acid used? | Basically acts as the N5,N10 methylene THF - bypassing that pathway&nbsp;<br><br><img src=""paste-521080d205121377b034a273b50707aa81255195.jpg"">",How is leukovorin/folinic acid used?
1635195858491,Leo/W)fA$l,1625307584571,1635195858,1294,,"Inheritance of Fabry disease? | Think of the fabric store with the cross - X linked recessive&nbsp;<br><br><img src=""paste-f54ef970dd996f71fbad55ba526c57c3730af065.jpg"">",Inheritance of Fabry disease?
1635195901842,eiTX8fh]Wl,1625307584571,1635195901,1294,,"In Fabry disease, there is an accumulation of what? | Accumulation of ceramide trihexoside - think of the ceramic hexagons&nbsp;<br><br><img src=""paste-f54ef970dd996f71fbad55ba526c57c3730af065.jpg"">","In Fabry disease, there is an accumulation of what?"
1635195960454,DS]I-GNoEw,1625307584571,1635195960,1294,,"Typical symptoms of Fabry disease? | Think of the lightning gloves and socks - peripheral neuropathy&nbsp;<br><br>Angiokeratomas - think of the polka dot fabrics&nbsp;<br><br>Desert - for hypohydrosis and dry skin&nbsp;<br><br><img src=""paste-f54ef970dd996f71fbad55ba526c57c3730af065.jpg"">",Typical symptoms of Fabry disease?
1635195984027,h#h<gZ$=3Y,1625307584571,1635195984,1294,,"Lack of what enzyme in Fabry disease? | Think of the galactic soda machine - galactosidase A&nbsp;<br><br><img src=""paste-f54ef970dd996f71fbad55ba526c57c3730af065.jpg"">",Lack of what enzyme in Fabry disease?
1635196007375,I6*AiI#6$f,1625307584571,1635196007,1294,,"Common cause of death in Fabry disease? | Think of the heart and kidney cushions - heart and kidney failure&nbsp;<br><br><img src=""paste-f54ef970dd996f71fbad55ba526c57c3730af065.jpg"">",Common cause of death in Fabry disease?
1635233810919,p/({#qj*Q3,1625307584571,1635233810,1296,,"Niemann pick disease and Tay-Sachs disease inheritance? | Think of the small cars in the background o the store - autosomal recessive&nbsp;<br><br><img src=""paste-505e52f007a1c0f6c6fb2c76eca20ea7212c0f81.jpg"">",Niemann pick disease and Tay-Sachs disease inheritance?
1635233846569,tHk)8`54q>,1625307584571,1635233846,1296,,"In both Tay-Sachs disease and Niemann pick disease, there is a build up of what general substance? | Sphingolipids&nbsp;<br><br><img src=""paste-505e52f007a1c0f6c6fb2c76eca20ea7212c0f81.jpg"">","In both Tay-Sachs disease and Niemann pick disease, there is a build up of what general substance?"
1635233872476,I~7P+8M68M,1625307584571,1635233872,1296,,"Appearance of the eye in Tay-Sachs and Niemann-Pick? | Cherry red macula - think of the cherry in the middle of the stage&nbsp;<br><br><img src=""paste-505e52f007a1c0f6c6fb2c76eca20ea7212c0f81.jpg"">",Appearance of the eye in Tay-Sachs and Niemann-Pick?
1635233913773,C<$ZTHx!y+,1625307584571,1635233913,1296,,"In Tay-Sachs disease, there is a deficiency of what?&nbsp;<br><br>Leading to a build up of what? | Think of the no amenities for hicks - beta hexosaminidase A&nbsp;<br><br>GM2 ganglioside - the 2 gum gang&nbsp;<br><br><img src=""paste-505e52f007a1c0f6c6fb2c76eca20ea7212c0f81.jpg"">","In Tay-Sachs disease, there is a deficiency of what? Leading to a build up of what?"
1635233946988,pZ=ageix%F,1625307584571,1635233946,1296,,"Symptoms of Tay Sachs disease? | Think of the dying plant - neurodegeneration&nbsp;<br><br>Turtle - developmental delay&nbsp;<br><br>Onions - onion skinning of lysosomes&nbsp;<br><br><img src=""paste-505e52f007a1c0f6c6fb2c76eca20ea7212c0f81.jpg"">",Symptoms of Tay Sachs disease?
1635233977699,GbA3(OQ^Rj,1625307584571,1635233977,1296,,"In Niemann-Pick disease, there is an accumulation of what? | Sphingomyelin&nbsp;<br><br><img src=""paste-505e52f007a1c0f6c6fb2c76eca20ea7212c0f81.jpg"">","In Niemann-Pick disease, there is an accumulation of what?"
1635234017873,G`7;q3Kkt4,1625307584571,1635234017,1296,,"Signs and symptoms of Niemann Pick disease? | Think of the liver lever - hepatosplenomegaly&nbsp;<br><br>Foam cellls - think of the foam with the violins coming out&nbsp;<br><br><img src=""paste-505e52f007a1c0f6c6fb2c76eca20ea7212c0f81.jpg"">",Signs and symptoms of Niemann Pick disease?
